id, app, content, score
15, "Zachranka", "Opravdu užitečná - život zachraňující aplikace se skvělým supportem dispečinku integrovaného záchraného systému České Republiky. Annotation: life-saving CZ 911 app, can share GPS with official dispatch team.", 5
16, "Zachranka", "Nice application but with broken notifications and completely spoiled UI. Also, it can be extremely slow.", 4
17, "Zachranka", "Velmi dobrá aplikace, kterou se určitě hodí mít na telefonu a s aktuálními údaji. Avšak dnes mi notifikace týkající se koronaviru přišla za posledních dvacet minut asi desetkrát. Což není úplně ideální. Dále po kliknutí na notifikaci se sice otevře aplikace, ale nikoliv obrazovka s textem notifikace. To bych navrhoval zlepšit.", 5
18, "Zachranka", "Vážně? Jak dlouho nás ještě hodláte spamovat s notifikací, že od 1.9. jsou opět povinné roušky? Během 15 minut jsem dostal snad 20 notifikací. A asi by to pokračovalo, kdybych appku neodinstaloval. Absolutně na 💩...", 1
19, "Zachranka", "Bylo by fajn, kdyby se dalo z notifikace dostat na zprávu do aplikace (info o rouškách od 1. 9.). Notifikace mi na to přišla už asi šestkrát během několika minut, ale po tapnutí jen zmizí.", 5
20, "Zachranka", "super koncept, snad ji nikdy nebudu potřebovat", 5
21, "Zachranka", "Vše již v pořádku", 5
22, "Zachranka", "Vynikající nápad! Aplikace se postupně rozšiřovala o další funkcionality. V poslední době je aplikace otravně pomalá, zasekává se, a padá. Při nastavování aplikace zamrzne. Nepomůže ani restart telefonu. Pomůže jedině re-instal. Raději bych jednoduchou, rychlou a spolehlivou aplikaci než pomalého softwarového Otesánka s mnoha funkcionalitami. Je smutné, že Záchranka skončila takhle...", 3
23, "Zachranka", "Alarm notification in the middle of the night ...", 2
24, "Zachranka", "1/ po updatu vypadla ulozena data jako adresa, jazyk komumikace, zdrav udaje, kontakt na os blizkou.. 2/ push notifikace vyskoci ale nelze ji radne precist - jako napr tu co zvala na stazeni erousky :-/", 5
25, "Zachranka", "Myslím, že by ji měl mít v mobilu každý. Češi, pochvalte se!", 5
26, "Zachranka", "aplikace se spousti asi 3-4 minuty, nez se da pouzit. nechci si predstavovat jak by to vypadalo kdyby mi slo o zivot.", 1
27, "Zachranka", "Podle mého názoru se jedná o velmi užitečnou aplikaci. Bohužel občas spamuje notifikacemi. Nějaký čas vyžadovala ověření, které již bylo před delším časem provedeno, teď se zase dožadovala hodnocení na Google Play. Proto jenom ty tři hvězdičky - kvůli spamování. Update: Po opětovné žádosti o ověření čísla (již několikrát provodeno) snižuji hodnocení. ------------------------- Update: Nainstaloval jsem si aplikaci na nový telefon. Od přepnutí z EN na CZ je nepoužitelná - desítky sekund timeouty. Rozumím tu, že je apliakce p onainstalování v EN (mám EN jako primární v telefonu). Testováno 3x, žádná jiná aplikace se takto nepoužitelně pomalu nechová. Bohužel na 4. reinstalace jsem již neobdržel registrační kód v SMS. ------------------------- Update 2: Děkuji za aktualizaci. Potvrzuji, že došlo k vyřešení problému a po přepnutí jazyka aplikace správně funguje.", 5
28, "Zachranka", "Používám mobil v angličtinĕ. Při pokusu o nastavení českého jazyka v aplikaci, aplikace 2x přestala úplně fungovat (zobrazovala se jen prázdná plocha) a pomohla jen nová instance. Restart mobilu nepomohl. 20.3.2020 Bohužel, zůstalo neopraveno. Odinstaloval jsem a znova nainstaloval aplikaci. Změna jazyka stále nefunguje. Zatuhlá aplikace ovlivnila funkčnost celého telefonu Samsung Galaxy A5, pomohl az restart. UPDATE: Změna jazyka nefunguje ani naopak, tj. z CZ prostředí na EN aplikace.", 5
29, "Zachranka", "Nehorázně zasekané a pomalé, 2-3 roky staré funkční zařízení (Nokia 5). Zivot bych te appce asi nesvěřil.", 3
30, "Zachranka", "Kde začít. Když jsem byl zaregistrovaný a přepnul z eng do cz tak app už nešla spustit. Info ke korona co chodilo jako upozornění do lišty nešlo nikde v app znovu zobrazit, nebo sem špatně hledal. App jsem tedy odinstaloval a znovu nainstaloval, ale veškeré registrační údaje se smazaly, a nová registrační sms zatím nedorazila. Škoda, vypadalo to jako užitečná app", 1
31, "Zachranka", "Nedá se to používat, seká se to, telefon ztuhne na Samsung Note 10 Plus. Aplikace je skvělá, jen vylepšit spolehlivost a rychlost.", 3
32, "Zachranka", "Dost se to seka - napr. scroll v sekci EMERGENCY ALERTS -> CHOOSE AREAS", 4
33, "Zachranka", "Skvělá aplikace pomáhající zachraňovat životy!", 5
34, "Zachranka", "Jakmile přehodím jazykovou lokalizaci z Eng do cz, aplikace přestane reagovat", 4
35, "Zachranka", "aplikace se mi nedari spustit. Obcas probehne autentifikace, obcas ani to ne. Notifikace o koronaviru se vubec nezobrazi. Pred kauzou koronaviru vse slapalo.", 2
36, "Zachranka", "Aplikace zamrzá a nedovedu si představit že bych pomocí ní měl přivolat pomoc, když ji nemůžu v rozumné dobře ani zapnout.", 1
37, "Zachranka", "3/2020 Smazání data a cache nepomohlo, při registraci mi nepřišla SMS. Odinstalace, nová instalace nabídla tel ne 00420 ale +420 a poslala SMS. Změna jazyka = stále zamrznutí... 2/2020: Aktualizace má problémy s telefonem v EN. Minulá verze: Dobrá aplikace. Jen důrazně doporučuji si ji kompletně proklikat. Nepříjemně mne překvapila výzva telefonu uprostřed wizardu první pomoci, kdy se Android dotazoval na povolení nejakych práv...", 3
38, "Zachranka", "Hlásím, ze se mi aplikace prestala spoustet. Visi modrý obdelnik na cernem pozadi.", 3
39, "Zachranka", "Nefunguje. Aktivace prošla, ale pak při spuštění nejprve asi minutu visí na bleděmodré obrazovce, pak se zobrazí ale po chvilce zčerná a systém napíše, že přestala reagovat. Zkoušeno na aktuálním Xiaomi A2 lite (systém AndroidOne, čili čistý Android).", 1
40, "Zachranka", "dobrý den, tak pokud tato app má zachraňovat životy stejně tak, jak padá, nebo jí trvá rozběh, tak to jsme rovnou mrtví, nebo alespoň tam, kde jsme byli před vznikem chytrých telefonů a aplikací (jako je tato) Velké zklamání. Instaloval jsem zejména kvůli novému členu rodiny... Po instalaci když chci vyplnit veškeré údaje, informace o formátu žádné, čili ensurance no. stále hlásí invalid formát. Po změně jazyka nechce app naběhnout. Raději jen 155, GPS z map a uninstall. :(", 1
41, "Zachranka", "Super!", 5
42, "Zachranka", "After last update 2019/08 this app caused failure of Android automatic and manual backup. After uninstalling Záchranka app the backup processed correctly.", 3
43, "Zachranka", "If it would save my life, it's worth it.", 5
44, "Zachranka", "Well done app, and amazing idea in itself. I hope I will never have to use it, but just in case it's first on my home screen.", 5
45, "Zachranka", "Aplikace funguje skvěle, problém s sms byl vyřešen", 5
46, "Zachranka", "Skvělá aplikace.", 5
47, "Zachranka", "výborné doporucila mi to Anezka.", 3
48, "Zachranka", "poslední dobou mě aplikace stále odhlašuje.", 1
49, "Zachranka", "I am currently in Czech for longer time and wanted to download and activate this app using my phone number. However I downloaded Czech version and was unable to activate it using Slovak number. It doesn't work.", 2
50, "Zachranka", "Nikdy nevíte kdy se bude hodit. :)", 5
51, "Zachranka", "Aplikace opakovaně otravuje s žádostmi o hodnocení. Toto si můžete strčit víte kam.", 1
52, "Zachranka", "Predistalovana v telefonu, nejde smazat, pořád haze upozornění", 1
53, "Zachranka", "Záslužná aplikace s iritujícím provedením - někoho by mohlo trknout, že  pokud se něco nabízí jako oficiální aplikace záchranné služby, reklamy  sponzorů nejsou zcela na místě (při volání na 112 taky nedostanete  návdavkem reklamu), plus občasné chyby (třeba neustálé dotazování location  po zavření aplikace).", 2
54, "Zachranka", "Helpful in stress situtation", 5
55, "Zachranka", "O půlnoci hlasitá notifikace, abych tuto aplikaci ohodnotil, proto hodnotím  1, protože jste mě tim nasrali. Tohle se nedělá. O hodnocení si požádejte  po využití nějaké funkce, ne když to nikdo nepoužívá. Mě to vyrušilo jen  při usínání, ale co když někoho zbytečně vyrušíte při řízení, poskytování  první pomoci nebo nedejbože dokonce při sexu?", 1
56, "Zachranka", "Nová: už za počin a pravidelnou údržbu si zaslouží maximální hodnocení.  Funkčnost v reálné situaci naštěstí snad nikdy nebudu muset hodnotit.", 5
